,MR,Hypothesis,Incorrect Number,Incorrect Named Entity,Incorrect Word,Context Error,Not checkable,Other,Fluency problem
753,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""8.37"",city=""Nova Mamore"",daily_accumulation=""8"",day=""1"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""13.79"",city=""Nova Mamore"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [HISTORY] [PARAGRAPH]","  O monitoramento do Instituto Nacional de Pesquisas Espaciais alertou o desmatamento de 8,37 km² no município de Nova Mamore / Rondônia no dia 1 de setembro de dois mil e vinte - Nova Mamore já teve alertas de desmatamento em 8 dias desse mês, totalizando 13,79 km² de desmatamento. ",,,,,,,
754,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.76"") [SEP] NEW_CASES(cases=""89409"",highest=""False"") [SEP] TOTAL_CASES(cases=""11877009"") [HISTORY] As mortes por #COVID19 no Brasil chegam a 290.525, com 2.730 novos óbitos, representando uma alta diária de 0,95%.","São registrados ao todo doze milhões cento e setenta e seis mil e nove casos da doença, uma alta diária de 0,76 por cento, representada por oitenta e nove mil novecentos e nove novos casos.",,,,,,,
755,"[COVID19] [INTENTS] TOTAL_CASES(cases=""5496402"") [SEP] TOTAL_DEATHS(deaths=""159033"") [HISTORY] [PARAGRAPH]",O Brasil alcança 5.394.402 casos confirmados e 149.033 mortes por #COVID19.,,,,,,,
756,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""2.69"",city=""Sao Felix do Araguaia"",daily_accumulation=""4"",day=""19"",location=""deter-amz"",month=""8"",state=""MT"",year=""2020"") [HISTORY] [PARAGRAPH]","No dia 19 de agosto de dois mil e vinte, o Instituto Nacional de Pesquisas Espaciais registrou alertas de desmatamento somando 2,69 km2 em Sao Felix do Araguaia / Mato Grosso, que acumula 4 dias com alertas no mês.",,,,,,,
757,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""1.84"",city=""Sao Francisco do Guapore"",daily_accumulation=""5"",day=""25"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [HISTORY] [PARAGRAPH]","No dia 25 de setembro de dois mil e vinte, o Instituto Nacional de Pesquisas Espaciais (INPE) informou que houve alertas de desmatamento que somam 1,84 km2 em Sao Francisco do Guapore / Rondônia, acumulando 5 dias com alertas no mês na região.",,,,,,,
758,"[COVID19] [INTENTS] NEW_CASES(cases=""82558"",highest=""False"") [SEP] TOTAL_CASES(cases=""12407323"") [HISTORY] O Brasil observa alta de 0,67% num dia na quantidade de casos de #COVID19.","Com 82.558 novos casos, o país chega a 12.407.323 infectados pela doença.",,,,,,,
759,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""None"",location=""deter-amz"",month=""7"",state=""PA"",uc=""FLORESTA NACIONAL DE ALTAMIRA"",year=""2020"") [HISTORY] [PARAGRAPH]","O principal tipo de desmatamento foi o desmatamento com solo exposto, que deixa a terra sem vegetação.",,,,,,,
760,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""5"",day=""25"",month=""12"",year=""2020"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 25 de dezembro de 2020, CERRO AZUL / PARANÁ, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 2 focos de incêndio no dia.","  No dia, Mata Atlântica teve 5 focos de queimadas e foi o bioma mais atingido. ",,,,,,,
761,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""8.37"",city=""Nova Mamore"",daily_accumulation=""8"",day=""1"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""13.79"",city=""Nova Mamore"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [HISTORY] [PARAGRAPH]","  O monitoramento do Instituto Nacional de Pesquisas Espaciais (INPE) alertou o desmatamento de 8,37 km² no município de Nova Mamore / Rondônia no dia 1 de setembro de dois mil e vinte - Nova Mamore já teve alertas de desmatamento em 8 dias desse mês, totalizando 13,79 km² de desmatamento. ",,,,,,,
762,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""11"",city=""FELIZ NATAL"",day=""26"",month=""11"",state=""MATO GROSSO"",year=""2020"") [HISTORY] [PARAGRAPH]","Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de novembro de 2020, FELIZ NATAL / MATO GROSSO, localizada na Amazônia, foi a cidade mais atingida por focos de queimadas, acumulando 11 focos de incêndio no dia.",,,,,,,
763,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""322.91"",location=""deter-amz"",month=""4"",year=""2021"") [HISTORY] [PARAGRAPH]","Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), 332,91 km2 foram desmatados na Amazônia Legal, em abril de 2021.",,,,,,,
764,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""1659.45"",location=""deter-amz"",month=""7"",year=""2020"") [HISTORY] [PARAGRAPH]","No mês de julho, foram desmatados 1.659,45 km2 da Amazônia legal, de acordo com o monitoramento do Instituto Nacional de Pesquisas Espaciais (INPE).",,,,,,,
765,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.76"") [SEP] NEW_CASES(cases=""89409"",highest=""False"") [SEP] TOTAL_CASES(cases=""11877009"") [HISTORY] As mortes por #COVID19 no Brasil chegam a 290.525, com 2.730 novos óbitos, representando uma alta diária de 0,95%.","  Os casos de infecção pelo vírus alcançam 11.877.009, uma alta diária de 0,76 por cento, representada por 89.409 novos casos. ",,,,,,,
766,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""3"",city=""VALENÇA"",day=""26"",month=""2"",state=""BAHIA"",year=""2021"") [HISTORY] [PARAGRAPH]","  Segundo dados do Instituto Nacional de Pesquisas Espaciais(INPE) sobre queimadas no território brasileiro, hoje (26 de fevereiro), Mata Atlântica registrou 3 focos de queimadas e foi o bioma mais atingido. ",,,,,,,
767,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""80.19"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] Em 1 de julho de 2020, o Instituto Nacional de Pesquisas Espaciais reportou avisos de desmatamento somando 3,60 km² em Sao Felix do Xingu / Pará, que acumulou 12 dias de alertas.","Sao Felix do Xingu acumula 80,19 km2 de desmatamento em julho.",,,,,,,
768,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""12"",city=""CANARANA"",day=""11"",month=""2"",state=""MATO GROSSO"",year=""2021"") [HISTORY] O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 111 focos de queimadas no território brasileiro.","CANARANA / MATO GROSSO, na Amazônia, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.",,,,,,,
769,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Altamira"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","  O principal tipo de degradação que gerou o alerta para Altamira / Pará foi o desmatamento com solo exposto, que deixa a floresta sem nenhuma vegetação. ",,,,,,,
770,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""64"",day=""25"",month=""3"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 64 focos de queimadas no território brasileiro.",,,,,,,
771,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""177.84"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] [PARAGRAPH]","  O Pará foi o estado que mais teve desmatamento (197,84 km²). ",,,,,,,
772,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Amazônia"",cases=""12"",day=""4"",month=""3"",year=""2021"") [HISTORY] JEQUIÁ DA PRAIA / ALAGOAS, em Mata Atlântica, foi a cidade mais atingida, acumulando 2 focos de incêndio no dia.",A Amazônia teve 12 focos de queimadas e foi o bioma mais atingido.,,,,,,,
773,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(UC=""FLORESTA NACIONAL DO JAMANXIM"",area=""21.75"",city=""Novo Progresso,Itaituba"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","  A Unidade de Conservação onde teve mais desmatamento foi a FLORESTA NACIONAL DO JAMANXIM / Pará (21,75 km²). ",,,,,,,
774,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""64"",day=""25"",month=""3"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 64 focos de queimadas no território brasileiro.",,,,,,,
775,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""1659.45"",location=""deter-amz"",month=""7"",year=""2020"") [HISTORY] [PARAGRAPH]","Foram desmatados cento e sessenta e nove vírgula nove cinco km2 da Amazônia Legal no mês de julho de dois mil e vinte, segundo dados do INPE.",,,,,,,
776,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""5.16"",city=""Rio Branco"",location=""deter-amz"",month=""6"",state=""AC"",year=""2020"") [HISTORY] O desmatamento com solo exposto, que deixa o solo sem vegetação, foi a principal causa de desmatamento.","No mês de junho, Rio Branco acumula cinco vírgula um 6 km2 de área desmatada.",,,,,,,
777,"[COVID19] [INTENTS] TOTAL_CASES(cases=""9550301"") [SEP] TOTAL_DEATHS(deaths=""232248"") [HISTORY] [PARAGRAPH]","  São registrados, no total, 232.848 mortes e 9.955.301 casos de #COVID19 no Brasil. ",,,,,,,
778,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""72.67"",city=""Altamira"",location=""deter-amz"",month=""8"",state=""PA"",year=""2020"") [HISTORY] O principal tipo de degradação que gerou o alerta para Altamira / Pará foi o desmatamento com solo exposto, que acaba com toda vegetação do local.","  Altamira acumula 72,67 km² de área desmatada no mês de agosto de 2020. ",,,,,,,
779,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""3.61"") [SEP] NEW_CASES(cases=""40131"",highest=""False"") [SEP] TOTAL_CASES(cases=""1151479"") [HISTORY] As mortes por #COVID19 no Brasil chegam a 52.771, com 1.364 novos óbitos, representando um aumento diário de 2,65%.","Os casos de infecção pelo vírus alcançam mil cento e cinquenta e quatro, uma alta diária de 3,61 por cento, representada por quarenta mil trezentos e treze novos casos.",,,,,,,
780,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""322.91"",location=""deter-amz"",month=""4"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais (Inpe) informou que foram desmatados 322,91 km2, na Amazônia Legal, em abril de dois mil e vinte.",,,,,,,
781,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Pantanal"",cases=""6"",city=""POCONÉ"",day=""4"",month=""1"",state=""MATO GROSSO"",year=""2021"") [HISTORY] O INPE (Instituto Nacional de Pesquisas Espaciais) identificou, ao todo, 43 focos de queimadas no território brasileiro.","  POCONÉ / MATO GROSSO, no bioma Pantanal, foi a cidade mais atingida, acumulando 6 focos de incêndio no dia. ",,,,,,,
782,"[DEFORESTATION_MONTH] [INTENTS] CAUSE(area=""1578.87"",cause=""DESMATAMENTO_CR"",location=""deter-amz"",month=""7"",year=""2020"") [HISTORY] Comparado ao mês anterior, o desmatamento teve aumento de 59,05%.","O principal tipo foi o desmatamento com solo exposto, que deixa a terra sem vegetação, com 1.568,87 km2.",,,,,,,
783,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""72.67"",city=""Altamira"",location=""deter-amz"",month=""8"",state=""PA"",year=""2020"") [HISTORY] O principal tipo de degradação que gerou o alerta para Altamira / Pará foi o desmatamento com solo exposto, que acaba com toda vegetação do local.","Altamira acumula 72,67 km2 de área desmatada no mês de agosto de dois mil e vinte.",,,,,,,
784,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""345"",day=""12"",month=""11"",year=""2020"") [HISTORY] [PARAGRAPH]","  O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 345 focos de queimadas no território brasileiro. ",,,,,,,
785,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""43"",day=""4"",month=""1"",year=""2021"") [HISTORY] [PARAGRAPH]","  O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 43 focos de queimadas no território brasileiro. ",,,,,,,
786,"[DEFORESTATION_MONTH] [INTENTS] LAST_MONTH_VARIATION_DEFORESTATION(location=""deter-amz"",month=""7"",variation=""59.05"",year=""2020"") [HISTORY] Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), 1.659,45 km² foram desmatados na Amazônia Legal, em julho de 2020.","Comparado ao mês anterior, o desmatamento teve aumento de 59,05 km2 de desmatamento.",,,,,,,
787,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.74"") [SEP] NEW_CASES(cases=""52385"",highest=""False"") [SEP] TOTAL_CASES(cases=""7163912"") [HISTORY] [PARAGRAPH]","  O Brasil registra 52.390 novos casos de #COVID19, somando 7.033.912 casos no total e alta de 0,74% em relação ao dia anterior. ",,,,,,,
788,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(UC=""FLORESTA NACIONAL DO JAMANXIM"",area=""35.93"",city=""Novo Progresso,Itaituba"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] [PARAGRAPH]","A Unidade de Conservação que foi mais devastada foi a FLORESTA NACIONAL DO JAMANXIM / Pará (25,93 km2).",,,,,,,
789,"[COVID19] [INTENTS] NEW_CASES(cases=""26417"",highest=""True"") [SEP] TOTAL_CASES(cases=""438238"") [HISTORY] [PARAGRAPH]","O Brasil registra 264.617 novos casos de #COVID19, somando 3.8238.238 casos no total e alta de 0,73% em relação ao dia anterior.",,,,,,,
790,"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""42"",day=""16"",month=""3"",year=""2021"") [HISTORY] O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 111 focos de queimadas no território brasileiro.",Mata Atlântica teve 42 focos de queimadas e foi o bioma mais atingido.,,,,,,,
791,"[COVID19] [INTENTS] TOTAL_DEATHS(deaths=""185687"") [HISTORY] O Brasil registra 52.385 novos casos de #COVID19, somando 7.163.912 casos no total e aumento de 0,74% em relação ao dia anterior.",  O país chega à marca de 185.687 mortes por #COVID19. ,,,,,,,
792,"[COVID19] [INTENTS] TOTAL_CASES(cases=""9230016"") [SEP] TOTAL_DEATHS(deaths=""225143"") [HISTORY] [PARAGRAPH]","  São registrados, no total, 2.251.63 mortes e 9.230.016 casos de #COVID19 no Brasil. ",,,,,,,
793,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""90"",day=""1"",month=""4"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 90 focos de queimadas no território brasileiro.",,,,,,,
794,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""11.79"",city=""Altamira"",daily_accumulation=""11"",day=""21"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""108.39"",city=""Altamira"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","O monitoramento do INPE alertou o desmatamento de 11,79 km2 no município de Altamira / Pará no dia 21 de julho de 2020 - Altamira já teve alertas de desmatamento em 11 dias desse mês, totalizando 108,39 km2 de desmatamento.",,,,,,,
795,"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""51.07"",city=""Altamira"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] Pará foi o estado mais atingido pelo desmatamento, com 177,84 km².","  O município de Altamira / Pará soma 51,07 km² desmatar no mês de abril de 2020. ",,,,,,,
796,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""80.19"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] Em 1 de julho de 2020, o Instituto Nacional de Pesquisas Espaciais reportou avisos de desmatamento somando 3,60 km² em Sao Felix do Xingu / Pará, que acumulou 12 dias de alertas.","  Sao Felix do Xingu acumula 80,19 km² em julho. ",,,,,,,
797,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.74"") [SEP] NEW_CASES(cases=""52385"",highest=""False"") [SEP] TOTAL_CASES(cases=""7163912"") [HISTORY] [PARAGRAPH]","O Brasil registra 52.385 novos casos de #COVID19, somando 7.163.912 casos no total e alta de 0,74 por cento em relação ao dia anterior.",,,,,,,
798,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""64"",day=""25"",month=""3"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 64 focos de queimadas no território brasileiro.",,,,,,,
799,"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Manicore"",location=""deter-amz"",month=""7"",state=""AM"",year=""2020"") [HISTORY] [PARAGRAPH]","  O principal tipo de desmatamento foi o desmatamento com solo exposto, que deixa a floresta sem nenhuma vegetação. ",,,,,,,
800,"[COVID19] [INTENTS] NEW_CASES(cases=""26417"",highest=""True"") [SEP] TOTAL_CASES(cases=""438238"") [HISTORY] [PARAGRAPH]","  São registrados 26.498 novos casos de #COVID19 no Brasil, totalizando 4.348.338 casos confirmados. ",,,,,,,
801,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""11"",city=""FELIZ NATAL"",day=""26"",month=""11"",state=""MATO GROSSO"",year=""2020"") [HISTORY] [PARAGRAPH]","FELIZ NATAL / MATO GROSSO, localizada na Amazônia, foi a cidade mais atingida, acumulando 11 focos de incêndio no dia.",,,,,,,
802,"[COVID19] [INTENTS] CASES_VARIATION_LAST_DAY(trend=""high"",variation=""0.65"") [SEP] NEW_CASES(cases=""58691"",highest=""False"") [SEP] TOTAL_CASES(cases=""9119477"") [HISTORY] [PARAGRAPH]","  O Brasil registra 58.691 novos casos de #COVID19, somando 9.100.577 casos no total e alta de 0,65% em relação ao dia anterior. ",,,,,,,
803,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""22"",day=""26"",month=""2"",year=""2021"") [HISTORY] No dia, Mata Atlântica teve 12 focos de queimadas e foi o bioma mais atingido.","  Ao todo, no dia 26 de fevereiro de 2020, o INPE registrou 22 focos de queimadas no território brasileiro. ",,,,,,,
804,"[COVID19] [INTENTS] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""4.52"") [SEP] NEW_DEATHS(deaths=""1156"",highest=""False"") [SEP] TOTAL_DEATHS(deaths=""26754"") [HISTORY] O Brasil chega ao total de 438.238 casos de #COVID19, com recorde de 26.417 novos casos nas últimas 24 horas.","Desde ontem, foram registrados no país 1.156 novas mortes, que agora somam 26.754, representando um crescimento diário de 4,52 por cento.",,,,,,,
805,"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""3.28"",city=""Novo Repartimento"",daily_accumulation=""10"",day=""16"",location=""deter-amz"",month=""7"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]","No dia 16 de julho de dois mil e vinte, o Instituto Nacional de Pesquisas Espaciais (INPE) registrou alertas de desmatamento somando 3,28 km2 em Novo Repartimento / Pará, que acumula 10 dias com alertas no mês.",,,,,,,
806,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Amazônia"",cases=""20"",city=""MOJU"",day=""16"",month=""11"",state=""PARÁ"",year=""2020"") [HISTORY] O INPE (Instituto Nacional de Pesquisas Espaciais) identificou, ao todo, 328 focos de queimadas no território brasileiro.","  MOJU / PARÁ, na Amazônia, foi a cidade mais atingida, acumulando 20 focos de incêndio no dia. ",,,,,,,
807,"[DEFORESTATION_DAILY] [INTENTS] TOTAL_DEFORESTATION(area=""21.51"",city=""Ruropolis"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] No dia 5 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais (INPE) informou que houve alertas de desmatamento que somam 7,54 km² em Ruropolis / Pará, acumulando 9 dias com alertas no mês na região.","  No total, 21,51 km² foram desmatados em Ruropolis no mês de setembro. ",,,,,,,
808,"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""90"",day=""1"",month=""4"",year=""2021"") [HISTORY] [PARAGRAPH]","O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 90 focos de queimadas no território brasileiro.",,,,,,,
809,"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""3"",city=""VALENÇA"",day=""26"",month=""2"",state=""BAHIA"",year=""2021"") [HISTORY] [PARAGRAPH]","Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 26 de fevereiro de 2021, VALENÇA / BAHIA, em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 3 focos de incêndio no dia.",,,,,,,
